step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
136,CASH_IN,59374.41,C825673193,2620312.66,2679687.08,C1676147214,2890960.87,2831586.46,0,0
16,PAYMENT,7852.94,C1293732497,64022.73,56169.79,M360766419,0.0,0.0,0,0
252,PAYMENT,2410.8,C782682116,459648.0,457237.2,M1094984523,0.0,0.0,0,0
259,CASH_IN,241407.5,C1097903397,10886222.22,11127629.72,C1327631901,950109.29,708701.78,0,0
139,CASH_IN,33024.32,C2118948920,157680.0,190704.32,C326953671,0.0,0.0,0,0
308,PAYMENT,15693.3,C1961229908,51208.0,35514.7,M1310774798,0.0,0.0,0,0
158,CASH_OUT,115096.83,C973478907,22164.0,0.0,C1007516296,4215007.43,4330104.26,0,0
277,CASH_OUT,342988.79,C671195185,342988.79,0.0,C534450882,0.0,342988.79,1,0
154,CASH_IN,5051.01,C637593987,16770037.14,16775088.15,C540513628,42228.3,37177.29,0,0
469,PAYMENT,3415.75,C567157543,0.0,0.0,M1750051219,0.0,0.0,0,0
19,CASH_OUT,217058.41,C1286254462,302482.0,85423.59,C984561614,5426644.06,5643702.46,0,0
688,CASH_IN,317514.96,C188558187,476934.88,794449.84,C1157920197,643222.93,325707.97,0,0
400,CASH_OUT,30911.02,C497879031,0.0,0.0,C1081594096,5618615.67,5649526.68,0,0
129,PAYMENT,24455.32,C1352006605,0.0,0.0,M479106365,0.0,0.0,0,0
334,CASH_OUT,102163.95,C732544236,521.0,0.0,C834133626,105631.32,207795.27,0,0
177,CASH_OUT,238614.64,C1069572747,14020.0,0.0,C810924356,3435202.14,3673816.78,0,0
37,PAYMENT,52550.99,C716443911,110279.0,57728.01,M2096533837,0.0,0.0,0,0
37,PAYMENT,30166.08,C137197831,113280.0,83113.92,M1752919528,0.0,0.0,0,0
308,CASH_IN,173651.05,C1131710872,298.0,173949.05,C486024355,0.0,0.0,0,0
178,TRANSFER,117210.31,C1602711411,0.0,0.0,C45426192,1077446.15,1194656.46,0,0
163,CASH_OUT,43654.64,C5436604,0.0,0.0,C1209131153,250010.37,293665.01,0,0
16,CASH_IN,69102.2,C1555210287,2865470.58,2934572.78,C183354406,8125385.8,8094279.6,0,0
308,CASH_OUT,378761.72,C2037269737,18921.0,0.0,C1889171273,24210.82,402972.54,0,0
326,PAYMENT,21523.16,C1734939034,0.0,0.0,M1050188847,0.0,0.0,0,0
188,CASH_OUT,144121.61,C129945652,0.0,0.0,C1162672910,658041.33,802162.94,0,0
380,CASH_OUT,228346.84,C1344057991,0.0,0.0,C64646338,665432.27,893779.11,0,0
7,PAYMENT,7502.58,C1535371604,182.0,0.0,M491672911,0.0,0.0,0,0
188,CASH_IN,171827.02,C1165095834,177.0,172004.02,C700785394,476786.53,304959.51,0,0
279,CASH_IN,236020.4,C577176437,1306.0,237326.4,C852307438,0.0,0.0,0,0
379,CASH_OUT,237572.05,C819618455,0.0,0.0,C1305335728,1570874.48,1808446.53,0,0
141,CASH_IN,162366.15,C451792510,274791.0,437157.15,C1729848155,65377.85,0.0,0,0
185,CASH_IN,309687.77,C855649040,5092455.41,5402143.18,C1577826863,4394355.26,7275518.47,0,0
352,PAYMENT,4860.76,C1440107161,0.0,0.0,M2136082103,0.0,0.0,0,0
321,TRANSFER,321058.17,C1931493743,0.0,0.0,C1256956239,9495595.07,9816653.24,0,0
36,CASH_OUT,71470.22,C2104079055,0.0,0.0,C1109747969,3870697.12,3942167.34,0,0
205,PAYMENT,17078.15,C1085903613,52018.0,34939.85,M117152066,0.0,0.0,0,0
41,TRANSFER,393356.88,C1462054390,0.0,0.0,C2088638273,4673515.5,5066872.38,0,0
140,TRANSFER,66300.48,C633929572,0.0,0.0,C1260114462,525345.82,591646.3,0,0
261,PAYMENT,636.93,C45646683,5432.0,4795.07,M438749675,0.0,0.0,0,0
210,PAYMENT,2835.65,C499351400,19673.0,16837.35,M256909219,0.0,0.0,0,0
324,CASH_OUT,310525.57,C1275752957,37249.0,0.0,C649301064,0.0,310525.57,0,0
164,CASH_OUT,13267.65,C1783774865,0.0,0.0,C551112009,31005.03,44272.69,0,0
37,CASH_OUT,184844.4,C411293433,1471.0,0.0,C580535483,795556.21,1234305.08,0,0
189,CASH_OUT,396039.08,C419892908,0.0,0.0,C879459337,2528874.85,3228108.09,0,0
403,CASH_OUT,100520.58,C185590784,0.0,0.0,C1073474403,540550.69,641071.27,0,0
44,CASH_IN,71662.61,C1646590561,6507448.97,6579111.58,C1206605954,604053.49,532390.88,0,0
214,PAYMENT,9373.05,C345303199,17124.0,7750.95,M1904843023,0.0,0.0,0,0
299,PAYMENT,14527.05,C337390108,1735.0,0.0,M1608275603,0.0,0.0,0,0
231,CASH_IN,78859.81,C514737625,6056264.57,6135124.38,C975880228,231761.42,152901.61,0,0
140,CASH_IN,94080.19,C144781169,1182.0,95262.19,C1589327844,0.0,0.0,0,0
237,CASH_IN,137171.47,C2048363604,2619778.45,2756949.92,C233804031,1558757.46,1421585.99,0,0
249,CASH_IN,439040.57,C951098731,5780020.44,6219061.01,C1445298374,872840.29,433799.72,0,0
162,CASH_OUT,61541.19,C1337095631,149059.0,87517.81,C982677310,387084.21,448625.4,0,0
298,PAYMENT,24485.89,C1169250565,489702.94,465217.05,M415067216,0.0,0.0,0,0
211,CASH_OUT,219851.54,C994977661,186.0,0.0,C712114806,0.0,219851.54,0,0
331,PAYMENT,12766.86,C1622352449,1055.0,0.0,M224436762,0.0,0.0,0,0
352,PAYMENT,12358.37,C1784152353,185114.17,172755.8,M1538666767,0.0,0.0,0,0
159,CASH_OUT,157260.89,C624543628,0.0,0.0,C775632540,1448071.36,1605332.26,0,0
20,CASH_OUT,25194.77,C1671708505,10335.0,0.0,C718724054,103405.83,128600.6,0,0
333,PAYMENT,39693.12,C1492919597,72424.21,32731.09,M1755339600,0.0,0.0,0,0
354,CASH_OUT,462113.35,C988960154,0.0,0.0,C61662646,942665.51,1404778.86,0,0
130,PAYMENT,4013.71,C2043138370,11563.0,7549.29,M1219220370,0.0,0.0,0,0
261,PAYMENT,16518.24,C851617127,35359.0,18840.76,M427569085,0.0,0.0,0,0
19,CASH_IN,26122.43,C898308295,1353.0,27475.43,C274291507,134906.32,108783.89,0,0
522,CASH_IN,149142.88,C1747054772,18891.0,168033.88,C364177157,0.0,0.0,0,0
250,CASH_OUT,317470.15,C952080137,411008.0,93537.85,C1033696258,261818.62,579288.77,0,0
397,PAYMENT,10481.03,C177437838,799608.48,789127.46,M120793543,0.0,0.0,0,0
590,CASH_OUT,102902.67,C1324093071,10206.0,0.0,C1861335876,0.0,102902.67,0,0
347,CASH_IN,94905.37,C1833768635,2418334.38,2513239.75,C1682978254,2615222.01,2520316.64,0,0
12,CASH_OUT,80536.25,C1628153174,0.0,0.0,C159527007,665441.05,518702.42,0,0
346,CASH_OUT,287727.03,C816916254,0.0,0.0,C256693707,454727.7,742454.73,0,0
346,PAYMENT,4984.67,C1061201466,0.0,0.0,M1903088829,0.0,0.0,0,0
138,PAYMENT,17104.07,C560668633,0.0,0.0,M90410484,0.0,0.0,0,0
18,CASH_IN,90930.39,C987838519,67030.0,157960.39,C1111713685,0.0,0.0,0,0
210,CASH_OUT,216249.8,C681825271,0.0,0.0,C745560371,1085512.36,1301762.16,0,0
257,PAYMENT,1182.72,C1999105215,0.0,0.0,M1263862398,0.0,0.0,0,0
164,PAYMENT,4572.68,C2011002865,0.0,0.0,M1571311102,0.0,0.0,0,0
130,CASH_IN,187252.74,C880454034,11147457.14,11334709.88,C1447671774,1139051.58,951798.83,0,0
398,CASH_OUT,104928.63,C1215998809,0.0,0.0,C482683937,265612.38,370541.02,0,0
357,PAYMENT,6221.48,C968557276,0.0,0.0,M334034131,0.0,0.0,0,0
399,CASH_IN,198218.6,C1073598494,5286.0,203504.6,C1350744833,558123.41,359904.81,0,0
163,CASH_OUT,278561.55,C909969493,0.0,0.0,C612205550,1311469.12,1590030.67,0,0
186,CASH_OUT,47273.51,C1373866548,0.0,0.0,C162243945,71502.23,113667.69,0,0
261,PAYMENT,11016.37,C2129813211,4227.66,0.0,M1444949813,0.0,0.0,0,0
252,PAYMENT,56229.81,C1059414815,34145.0,0.0,M53910027,0.0,0.0,0,0
15,CASH_OUT,373277.6,C2099870965,5076.0,0.0,C1126569136,895413.55,866430.18,0,0
348,CASH_OUT,48919.29,C846800240,196385.65,147466.36,C1389654909,1217006.72,1265926.01,0,0
709,PAYMENT,14822.52,C1801523090,21086.0,6263.48,M1452712687,0.0,0.0,0,0
254,PAYMENT,2622.22,C190045064,0.0,0.0,M2082079830,0.0,0.0,0,0
140,CASH_OUT,93751.28,C124087975,0.0,0.0,C116300945,9023981.75,9117733.03,0,0
229,PAYMENT,9004.27,C132911753,0.0,0.0,M1713094871,0.0,0.0,0,0
131,CASH_IN,15461.27,C54963133,40425.0,55886.27,C1728937662,306137.86,290676.59,0,0
378,TRANSFER,1451238.73,C163558745,15185.0,0.0,C1355563358,145761.19,1596999.92,0,0
211,PAYMENT,5323.12,C1427824885,8135.82,2812.7,M1458814665,0.0,0.0,0,0
303,PAYMENT,3539.91,C1313628898,11190.0,7650.09,M294339101,0.0,0.0,0,0
476,PAYMENT,24207.7,C445720206,23128.0,0.0,M1477996457,0.0,0.0,0,0
211,PAYMENT,4607.45,C952402317,16941.0,12333.55,M1614666694,0.0,0.0,0,0
289,PAYMENT,2059.73,C204650562,10567.0,8507.27,M2088045153,0.0,0.0,0,0
193,DEBIT,1885.38,C1301002358,50286.0,48400.62,C678251940,636205.62,638091.0,0,0
258,PAYMENT,279.06,C270421558,521468.09,521189.03,M1219012037,0.0,0.0,0,0
284,CASH_OUT,172904.0,C1354895229,935.0,0.0,C92107961,2364505.58,2537409.59,0,0
143,TRANSFER,12159.72,C1660197916,0.0,0.0,C159255361,440854.28,453014.0,0,0
179,PAYMENT,10598.25,C847141664,24590.0,13991.75,M862795553,0.0,0.0,0,0
236,CASH_OUT,56451.45,C1776756197,0.0,0.0,C224601835,6052210.4,6108661.85,0,0
236,PAYMENT,9710.63,C1577666325,0.0,0.0,M655960832,0.0,0.0,0,0
345,PAYMENT,20437.75,C1830087036,49434.0,28996.25,M875755586,0.0,0.0,0,0
326,TRANSFER,5912330.51,C2090609341,0.0,0.0,C1918045016,6413112.36,12325442.87,0,0
275,PAYMENT,11900.8,C419221424,69034.21,57133.41,M213599286,0.0,0.0,0,0
236,PAYMENT,5626.47,C532760616,62823.0,57196.53,M883805378,0.0,0.0,0,0
328,CASH_OUT,94803.6,C7417488,0.0,0.0,C681879879,332967.48,427771.08,0,0
353,CASH_IN,212617.93,C1082302198,237.0,212854.93,C422378348,2981.48,0.0,0,0
471,PAYMENT,41583.3,C298172516,52759.0,11175.7,M723096629,0.0,0.0,0,0
187,CASH_IN,70953.57,C1848556705,146477.0,217430.57,C106637378,224395.74,153442.17,0,0
298,PAYMENT,58476.83,C1787242895,105262.0,46785.17,M370632739,0.0,0.0,0,0
15,CASH_OUT,440297.98,C791127944,11062.0,0.0,C980358831,520684.11,960982.1,0,0
358,CASH_OUT,76723.22,C2042312044,0.0,0.0,C1209660481,636129.23,712852.45,0,0
142,PAYMENT,15048.53,C1828197644,0.0,0.0,M1652479595,0.0,0.0,0,0
178,CASH_IN,142969.89,C1100836654,1589664.19,1732634.08,C1011087053,593751.08,450781.18,0,0
161,CASH_OUT,78463.66,C718375859,0.0,0.0,C2036038416,1340141.06,1418604.72,0,0
377,CASH_OUT,12750.92,C1461586052,0.0,0.0,C1474596966,3509540.57,3522291.49,0,0
307,PAYMENT,11624.57,C1147939534,9582.12,0.0,M1518767984,0.0,0.0,0,0
225,CASH_OUT,426606.04,C134769683,3004.0,0.0,C1618307593,321808.56,748414.6,0,0
303,CASH_IN,8372.35,C465417476,658832.66,667205.01,C756411326,3732193.75,3723821.41,0,0
13,CASH_OUT,138627.63,C314153323,0.0,0.0,C1712828314,976667.04,1488727.77,0,0
12,CASH_OUT,258194.88,C1032573164,0.0,0.0,C937863513,559682.34,817877.21,0,0
297,CASH_IN,15052.18,C1813614615,160.0,15212.18,C2031483839,865647.33,850595.15,0,0
44,CASH_OUT,515956.11,C1054449598,0.0,0.0,C1649389360,4118623.28,4634579.4,0,0
41,TRANSFER,308500.58,C460271622,0.0,0.0,C719711595,1029563.36,1338063.94,0,0
33,CASH_IN,329890.95,C1724238634,1072.0,330962.95,C618513444,29580.51,0.0,0,0
165,PAYMENT,6892.78,C2133235582,0.0,0.0,M196911177,0.0,0.0,0,0
182,CASH_OUT,109517.79,C1901059114,0.0,0.0,C1410772005,1421899.05,1444113.29,0,0
397,CASH_OUT,154833.5,C638348189,3712.88,0.0,C1160408555,10329203.08,10484036.58,0,0
355,CASH_IN,57691.27,C1568872749,16700113.12,16757804.39,C1320619361,357001.09,299309.82,0,0
131,TRANSFER,558561.43,C1755057226,0.0,0.0,C942499609,1082828.44,1641389.87,0,0
351,PAYMENT,26166.64,C1911263785,45809.0,19642.36,M836640247,0.0,0.0,0,0
132,CASH_OUT,49306.88,C967507375,4091.0,0.0,C1863413960,936586.83,1313719.06,0,0
230,TRANSFER,1105827.42,C1825928972,0.0,0.0,C1971966153,2447837.61,3553665.03,0,0
251,CASH_OUT,363243.7,C1872511203,407590.0,44346.3,C1124750126,22354.69,385598.39,0,0
45,PAYMENT,2694.1,C142458928,2174.81,0.0,M1088468452,0.0,0.0,0,0
137,CASH_OUT,266425.18,C110596318,29095.0,0.0,C648151864,60849.68,327274.87,0,0
209,PAYMENT,7183.25,C1923165082,0.0,0.0,M883899498,0.0,0.0,0,0
164,CASH_IN,100245.19,C1811251168,7487.0,107732.19,C519594482,4293.71,0.0,0,0
213,CASH_OUT,203823.81,C343463997,0.0,0.0,C2136913591,1114482.44,1318306.25,0,0
164,CASH_OUT,195153.93,C1025027423,0.0,0.0,C1298946624,592648.25,787802.18,0,0
299,CASH_OUT,44018.01,C2057421962,0.0,0.0,C1128060601,256490.25,300508.26,0,0
395,CASH_IN,317117.88,C1881359374,9807.0,326924.88,C454855461,699979.49,382861.61,0,0
14,PAYMENT,1300.03,C651817752,398839.96,397539.93,M252508019,0.0,0.0,0,0
327,PAYMENT,34324.97,C711084688,0.0,0.0,M1575475935,0.0,0.0,0,0
354,CASH_IN,29277.95,C2133315250,121821.27,151099.23,C1745219989,415504.24,386226.29,0,0
303,PAYMENT,15316.6,C749148017,0.0,0.0,M1602931302,0.0,0.0,0,0
239,CASH_OUT,48299.59,C1409660272,0.0,0.0,C375542387,275871.04,324170.63,0,0
306,CASH_OUT,332663.9,C295147339,19600.0,0.0,C1185420995,0.0,332663.9,0,0
16,CASH_OUT,71848.36,C1411515081,0.0,0.0,C1512945422,206138.5,284001.91,0,0
307,CASH_OUT,130523.21,C1400648839,0.0,0.0,C2011630865,1457198.94,1587722.15,0,0
10,PAYMENT,12056.58,C635168715,108.0,0.0,M1666267177,0.0,0.0,0,0
130,CASH_OUT,374513.66,C1364955155,144209.0,0.0,C2011561834,13733287.62,14107801.28,0,0
402,CASH_OUT,138884.7,C107727040,217483.0,78598.3,C1911896375,551880.83,690765.53,0,0
164,PAYMENT,18506.88,C1955974493,141.0,0.0,M1259132876,0.0,0.0,0,0
249,PAYMENT,2526.73,C795959445,0.0,0.0,M1794281089,0.0,0.0,0,0
321,CASH_OUT,93409.59,C905304908,11655.0,0.0,C1304005705,0.0,93409.59,0,0
216,PAYMENT,4765.0,C279127770,31967.0,27202.0,M1982344493,0.0,0.0,0,0
203,PAYMENT,12741.03,C100566241,252584.0,239842.97,M450591004,0.0,0.0,0,0
154,CASH_OUT,132095.69,C26259406,24340.0,0.0,C2116849058,299781.04,431876.73,0,0
355,CASH_OUT,423697.61,C61099586,0.0,0.0,C1165792960,774064.55,1197762.16,0,0
334,CASH_OUT,71249.72,C1113416673,0.0,0.0,C97085241,2281311.7,2352561.42,0,0
202,CASH_OUT,208397.97,C1516578686,20659.0,0.0,C1829537382,24728.2,233126.16,0,0
256,PAYMENT,5005.39,C881147607,0.0,0.0,M2067588102,0.0,0.0,0,0
181,TRANSFER,8660.07,C1569449036,0.0,0.0,C476222297,237315.0,245975.07,0,0
375,CASH_OUT,86430.67,C2037700998,1646.0,0.0,C675681948,9039.47,95470.13,0,0
165,CASH_IN,80558.72,C1010237815,216796.0,297354.72,C1875635086,4313843.25,4233284.53,0,0
347,PAYMENT,14932.06,C2021672916,0.0,0.0,M1461592331,0.0,0.0,0,0
540,CASH_OUT,20712.03,C427464923,0.0,0.0,C1068800652,87279.54,107991.57,0,0
39,CASH_IN,307547.33,C662668491,31744.0,339291.33,C2133623311,1261613.94,954066.61,0,0
12,CASH_IN,38357.81,C1333236667,13610060.24,13648418.05,C1363208344,1003789.32,2442319.64,0,0
236,PAYMENT,3316.93,C209268686,124.0,0.0,M1909365976,0.0,0.0,0,0
301,CASH_OUT,104921.22,C665728162,22318.0,0.0,C672364014,391837.57,496758.79,0,0
280,CASH_OUT,60811.84,C1197610888,109264.0,48452.16,C725839262,0.0,60811.84,0,0
299,CASH_OUT,220608.82,C193729506,21090.0,0.0,C1541437701,1945796.13,2166404.95,0,0
188,CASH_OUT,123156.76,C1951352272,10424.61,0.0,C936225345,3077889.73,3201046.48,0,0
186,CASH_OUT,134205.65,C1265437436,0.0,0.0,C1145298664,1347879.47,1482085.12,0,0
180,CASH_IN,16926.2,C1205550585,6834135.06,6851061.26,C881307565,655404.96,638478.75,0,0
11,CASH_IN,199192.88,C32970495,1434664.26,1633857.14,C340937308,226177.67,0.0,0,0
285,CASH_OUT,77415.64,C703646744,0.0,0.0,C1588829956,358721.18,436136.83,0,0
323,CASH_OUT,4109.58,C734418868,5024.0,914.42,C192344357,309382.29,313491.87,0,0
545,CASH_OUT,187795.15,C1631368721,187130.0,0.0,C1789539846,31242.14,219037.3,0,0
323,PAYMENT,26653.28,C653375562,0.0,0.0,M21191823,0.0,0.0,0,0
354,CASH_IN,75455.06,C1685777254,23741534.07,23816989.13,C1924020934,158794.95,83339.89,0,0
253,PAYMENT,10718.42,C532535533,0.0,0.0,M387878693,0.0,0.0,0,0
39,CASH_OUT,261521.85,C1545870120,113717.0,0.0,C1735295186,0.0,261521.85,0,0
401,CASH_IN,233181.82,C2102567060,2784794.48,3017976.29,C2018794731,6831485.86,6598304.05,0,0
183,CASH_OUT,172817.73,C1212615325,0.0,0.0,C532157012,2063011.23,2235828.97,0,0
403,TRANSFER,215885.81,C488996424,177.0,0.0,C1964220614,0.0,215885.81,0,0
43,CASH_IN,166997.72,C1372890090,80750.0,247747.72,C1634702283,0.0,0.0,0,0
42,PAYMENT,5788.74,C1159277867,0.0,0.0,M1953271180,0.0,0.0,0,0
400,PAYMENT,488.4,C594362827,15.0,0.0,M1540125527,0.0,0.0,0,0
130,PAYMENT,3273.46,C797159562,0.0,0.0,M1378878032,0.0,0.0,0,0
273,PAYMENT,9115.07,C1507690822,45367.59,36252.52,M2134475011,0.0,0.0,0,0
230,PAYMENT,5335.56,C921957492,16835.0,11499.44,M810713314,0.0,0.0,0,0
240,PAYMENT,1592.31,C717959519,80612.0,79019.69,M1614274923,0.0,0.0,0,0
10,TRANSFER,383839.57,C327322309,0.0,0.0,C107109121,1028145.41,1411984.98,0,0
203,PAYMENT,2304.23,C420336803,58769.61,56465.38,M1170644967,0.0,0.0,0,0
182,CASH_OUT,477259.87,C1275783443,50977.0,0.0,C692918390,1295333.3,1772593.17,0,0
9,CASH_IN,165743.81,C1133561883,36533.0,202276.81,C378750309,7070.0,0.0,0,0
10,CASH_OUT,320047.23,C440787090,7089.0,0.0,C1076496284,100309.6,1954281.96,0,0
184,TRANSFER,55258.78,C964025958,0.0,0.0,C116681559,2397668.28,2452927.06,0,0
164,PAYMENT,6135.48,C1426734354,380969.09,374833.61,M823654137,0.0,0.0,0,0
187,PAYMENT,9974.14,C145341395,122225.05,112250.92,M1724062386,0.0,0.0,0,0
34,PAYMENT,13410.9,C1435971804,197396.03,183985.13,M1251357461,0.0,0.0,0,0
259,CASH_OUT,33849.56,C1154989460,3060.0,0.0,C1757438283,2211461.62,2245311.18,0,0
202,CASH_OUT,169589.09,C1803288329,0.0,0.0,C1825792855,251421.42,421010.51,0,0
252,CASH_IN,100000.0,C1330156119,27294836.35,27394836.35,C1741663778,858794.7,758794.7,0,0
288,PAYMENT,28432.67,C695430768,21439.0,0.0,M794953254,0.0,0.0,0,0
395,CASH_OUT,25009.32,C731963914,0.0,0.0,C1923559860,738393.48,763402.8,0,0
353,PAYMENT,18138.87,C1076523053,72400.0,54261.13,M562967361,0.0,0.0,0,0
661,CASH_OUT,240122.11,C968445759,6237.0,0.0,C246181945,252631.05,492753.16,0,0
503,PAYMENT,6988.85,C187055756,20423.0,13434.15,M526122989,0.0,0.0,0,0
231,CASH_OUT,149083.7,C957967428,968.0,0.0,C1149096913,218312.27,367395.97,0,0
375,PAYMENT,37714.04,C780668501,29881.0,0.0,M294055841,0.0,0.0,0,0
275,PAYMENT,10139.86,C697135974,10141.0,1.14,M450673123,0.0,0.0,0,0
275,PAYMENT,10920.41,C824761738,72793.0,61872.59,M418906315,0.0,0.0,0,0
324,CASH_OUT,905.98,C1936870980,0.0,0.0,C567206146,169845.92,132374.87,0,0
184,PAYMENT,5973.06,C312337936,223222.69,217249.63,M183126809,0.0,0.0,0,0
307,CASH_OUT,221285.91,C1227311005,49146.0,0.0,C878512133,2771041.36,2992327.27,0,0
712,CASH_OUT,6514.47,C1710479946,6514.47,0.0,C940718761,893602.62,900117.09,1,0
307,PAYMENT,14773.74,C422445773,387.0,0.0,M911473954,0.0,0.0,0,0
323,CASH_OUT,168770.88,C104632792,12077.3,0.0,C1386841424,2479345.39,2648116.27,0,0
189,CASH_IN,80943.53,C947829116,6704.0,87647.53,C1927121781,1753284.57,1672341.05,0,0
211,PAYMENT,6725.73,C42671913,1008.0,0.0,M1681980023,0.0,0.0,0,0
299,PAYMENT,20347.84,C1336965166,230312.83,209964.99,M1045981495,0.0,0.0,0,0
137,TRANSFER,1237708.3,C2067188482,0.0,0.0,C545258951,3185204.62,4422912.92,0,0
225,PAYMENT,42705.68,C511361133,165343.67,122637.99,M1430612466,0.0,0.0,0,0
549,PAYMENT,13980.38,C386141642,206622.0,192641.62,M1589444767,0.0,0.0,0,0
209,CASH_OUT,37192.48,C1691269258,21840.0,0.0,C73699925,0.0,37192.48,0,0
322,CASH_OUT,20986.02,C142790245,20986.02,0.0,C592056924,3259785.07,3280771.09,1,0
137,CASH_OUT,37021.9,C2105716866,0.0,0.0,C1020858880,246420.52,138014.8,0,0
209,CASH_OUT,23016.0,C1771151371,0.0,0.0,C1055337060,1934785.24,1957801.24,0,0
378,PAYMENT,18772.17,C248873539,0.0,0.0,M350194630,0.0,0.0,0,0
375,PAYMENT,10073.47,C1383480906,5226.0,0.0,M1641031117,0.0,0.0,0,0
404,PAYMENT,11460.92,C484107983,0.0,0.0,M438461605,0.0,0.0,0,0
330,CASH_IN,117928.66,C730088470,14785034.26,14902962.92,C2006088190,774988.66,657060.0,0,0
181,PAYMENT,17871.93,C60417378,0.0,0.0,M699369321,0.0,0.0,0,0
19,CASH_OUT,149297.39,C1944974554,2838.0,0.0,C883732083,128926.01,278223.4,0,0
322,CASH_IN,70834.0,C531152397,2028972.11,2099806.11,C568938676,378513.28,307679.28,0,0
140,CASH_IN,102336.24,C287336208,129.0,102465.24,C1908589063,0.0,0.0,0,0
307,PAYMENT,22759.47,C1458611833,0.0,0.0,M1913274901,0.0,0.0,0,0
43,PAYMENT,1960.9,C162993600,0.0,0.0,M406803224,0.0,0.0,0,0
705,CASH_OUT,38432.8,C775140765,42858.88,4426.08,C611932660,846081.66,884514.47,0,0
187,PAYMENT,5583.67,C505647574,561808.2,556224.53,M259104751,0.0,0.0,0,0
525,CASH_OUT,264623.78,C1306816161,0.0,0.0,C653123359,2278435.57,2543059.35,0,0
154,CASH_IN,227577.94,C188952306,213840.0,441417.94,C805441218,298658.78,71080.84,0,0
283,PAYMENT,43665.68,C174921384,0.0,0.0,M765121565,0.0,0.0,0,0
309,CASH_IN,66783.09,C1671458813,210194.0,276977.09,C254106537,529381.63,462598.54,0,0
154,PAYMENT,14258.26,C405063009,92026.0,77767.74,M470905590,0.0,0.0,0,0
156,PAYMENT,12424.12,C1428775688,10387.0,0.0,M1517623343,0.0,0.0,0,0
15,CASH_OUT,46657.78,C424044857,0.0,0.0,C1550849193,543597.12,590254.9,0,0
257,PAYMENT,3835.58,C1397772455,86879.0,83043.42,M1621655464,0.0,0.0,0,0
376,PAYMENT,8474.02,C1643628414,63295.2,54821.18,M1379855729,0.0,0.0,0,0
379,CASH_OUT,123629.55,C236260427,0.0,0.0,C817345049,502788.11,854105.48,0,0
588,CASH_IN,299428.72,C600267782,4293232.26,4592660.98,C675386222,843456.74,544028.02,0,0
323,CASH_OUT,169981.16,C1289946131,0.0,0.0,C215707665,803358.78,973339.94,0,0
353,CASH_OUT,66704.95,C1305763871,0.0,0.0,C295358962,1472492.72,1539197.66,0,0
378,CASH_IN,20874.71,C1385529396,7038883.13,7059757.84,C867862274,5601348.09,5580473.38,0,0
327,TRANSFER,2004258.13,C1061816575,4201.23,0.0,C1802632685,16677593.85,18681851.98,0,0
234,CASH_IN,145989.66,C2136418316,263058.0,409047.66,C201950310,613978.97,467989.31,0,0
12,CASH_OUT,181156.59,C1593556111,49822.0,0.0,C793315160,1759910.86,2945413.8,0,0
329,PAYMENT,26108.1,C1348052914,12552.0,0.0,M1063158981,0.0,0.0,0,0
594,PAYMENT,2008.86,C1369598295,0.0,0.0,M1229231487,0.0,0.0,0,0
162,CASH_IN,211156.4,C1913159991,5659077.71,5870234.11,C1077807331,927114.39,715957.98,0,0
257,CASH_OUT,338573.56,C1593333692,33077.0,0.0,C2070419486,0.0,338573.56,0,0
39,CASH_OUT,419138.54,C899338959,155711.43,0.0,C277595172,5725040.85,6033202.01,0,0
490,TRANSFER,1115786.95,C1720250636,0.0,0.0,C1006338387,2157343.31,3273130.26,0,0
393,CASH_IN,261529.91,C950618865,3163399.34,3424929.25,C1562125734,262574.89,1044.98,0,0
205,PAYMENT,4706.08,C123072872,203839.0,199132.92,M1095161539,0.0,0.0,0,0
544,PAYMENT,13056.2,C1577203135,538808.88,525752.68,M442102046,0.0,0.0,0,0
33,CASH_OUT,299528.62,C1232022851,5811.0,0.0,C696171446,419537.74,719066.36,0,0
322,CASH_OUT,39304.0,C1292108436,0.0,0.0,C1927001022,12960081.59,12999385.59,0,0
36,CASH_OUT,25324.83,C83839238,62076.0,36751.17,C1766999256,1034038.36,1059363.18,0,0
253,CASH_OUT,237890.48,C795754131,881671.0,643780.52,C1090245645,0.0,237890.48,0,0
204,CASH_OUT,124701.95,C692682320,0.0,0.0,C2048412485,512633.19,637335.14,0,0
325,PAYMENT,10195.14,C92703182,0.0,0.0,M958539634,0.0,0.0,0,0
382,CASH_OUT,190518.19,C819463698,0.0,0.0,C1020576615,582361.31,772879.51,0,0
226,CASH_IN,170297.22,C923566550,8621409.55,8791706.78,C1936643519,1030498.11,860200.89,0,0
373,CASH_OUT,156700.6,C1527726769,0.0,0.0,C1010266126,402995.64,559696.24,0,0
189,CASH_IN,30222.95,C1239274190,372.0,30594.95,C1712530239,32754.51,2531.55,0,0
166,TRANSFER,1890055.39,C85389956,0.0,0.0,C1985530450,2445360.56,4335415.95,0,0
204,CASH_IN,27418.65,C1569965436,19812.0,47230.65,C428029732,29741786.81,29714368.15,0,0
16,CASH_OUT,72427.07,C1332741204,0.0,0.0,C319762070,1151587.94,904440.76,0,0
349,CASH_IN,70193.63,C704182653,50837.0,121030.63,C1472809826,320621.73,250428.1,0,0
